Interface eth0 has index 2
downlink 9.250000 delivery 120 82
downlink 9.250000 delivery 120 82
downlink 9.250000 delivery 120 82
downlink 9.250000 delivery 120 82
downlink 9.250000 delivery 120 82
downlink 9.250000 delivery 120 82
downlink 9.270000 delivery 36 92
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.270000 delivery 29 82
downlink 9.281000 limbodelivery 40 82
downlink 9.281000 delivery 40 82
downlink 9.340000 delivery 20 60
uplink 9.355000 delivery 52 87
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.430000 delivery 22 82
downlink 9.441000 delivery 26 60
downlink 9.441000 delivery 24 160
uplink 9.508000 delivery 34 66
uplink 9.508000 limbodelivery 34 1442
uplink 9.508000 delivery 34 456
downlink 9.710000 delivery 80 82
downlink 9.710000 delivery 80 82
downlink 9.710000 delivery 80 82
downlink 9.710000 delivery 80 82
