1.680881000	36503	0	241	1060
1.680921000	36504	0	1175	1060
1.690373000	36505	0	1322	1060
1.700056000	36506	0	200	1060
1.760212000	36507	0	1169	1864
1.760249000	36508	0	1106	2678
1.775178000	36503	1	241	1060
1.820492000	36509	0	682	4289
1.850259000	36510	0	419	5118
1.950204000	36511	0	547	6710
1.960667000	36512	0	479	7521
2.050374000	36513	0	608	9197
2.060256000	36514	0	307	9997
2.140392000	36515	0	525	11598
2.212221000	36516	0	472	13193
2.231459000	36517	0	654	13988
2.310015000	36518	0	596	15677
2.360837000	36519	0	802	16481
2.420570000	36520	0	872	18142
2.459946000	36521	0	737	19799
2.530779000	36522	0	710	21419
2.599907000	36523	0	429	22207
2.599956000	36524	0	493	22999
2.650264000	36525	0	524	23799
2.661515000	36526	0	475	24604
2.690777000	36527	0	450	25397
2.740880000	36528	0	539	26202
2.760429000	36529	0	415	26995
2.800746000	36530	0	440	27802
2.830653000	36531	0	471	28611
2.881562000	36532	0	633	29406
2.882955000	36504	1	1175	1060
2.900202000	36533	0	324	30197
2.960654000	36534	0	544	30991
2.960665000	36535	0	594	31786
3.030020000	36536	0	509	32598
3.030053000	36537	0	566	33410
3.100578000	36538	0	414	34223
3.100591000	36539	0	475	35035
3.130189000	36540	0	518	35826
3.170241000	36541	0	497	36616
3.199922000	36542	0	474	37407
3.261020000	36543	0	494	38214
3.261033000	36544	0	495	39027
3.290448000	36545	0	493	39824
3.319984000	36546	0	258	40627
3.389960000	36547	0	499	41463
3.389974000	36548	0	746	42276
3.440097000	36549	0	647	43097
3.470061000	36550	0	454	43895
3.496519000	36505	1	1322	1060
3.496570000	36506	1	200	1060
3.500737000	36551	0	272	44724
3.529174000	36507	1	1169	1864
3.559899000	36552	0	664	45537
3.570319000	36553	0	238	46371
3.640291000	36554	0	563	47186
3.645197000	36555	0	649	48017
3.669765000	36508	1	1106	2678
3.701604000	36556	0	420	48848
3.750092000	36557	0	427	49692
3.751205000	36558	0	1056	50532
3.808118000	36509	1	682	4289
3.810346000	36559	0	740	51340
3.861595000	36560	0	607	53002
3.880420000	36561	0	476	53791
3.960835000	36562	0	474	54608
3.960877000	36563	0	416	55411
4.010190000	36564	0	616	57018
4.081691000	36565	0	502	58626
4.160774000	36566	0	673	60245
4.250298000	36567	0	536	61872
4.280828000	36568	0	668	63535
4.320379000	36510	1	419	5118
4.336744000	36511	1	547	6710
4.336816000	36512	1	479	7521
4.370050000	36569	0	525	65144
4.460068000	36570	0	702	67559
4.580548000	36571	0	608	70029
4.630106000	36572	0	333	71678
4.690003000	36573	0	329	71678
4.741861000	36574	0	281	71678
4.869813000	36575	0	339	77360
4.919883000	36576	0	334	77360
4.980171000	36577	0	218	77360
5.070168000	36578	0	223	82276
5.179888000	36579	0	220	82276
5.282399000	36580	0	219	82276
5.335165000	36513	1	608	9197
5.335251000	36514	1	307	9997
5.342092000	36581	0	214	82276
5.740981000	36515	1	525	11598
5.863455000	36516	1	472	13193
5.863545000	36517	1	654	13988
5.891210000	36582	0	292	101585
6.039857000	36583	0	285	101585
6.119964000	36584	0	284	101585
6.135126000	36518	1	596	15677
6.260340000	36585	0	237	101585
6.306556000	36519	1	802	16481
6.430203000	36586	0	274	114707
6.434647000	36520	1	872	18142
6.539935000	36587	0	271	114707
6.681532000	36588	0	270	114707
6.810216000	36589	0	252	114707
6.900654000	36590	0	270	126055
7.060155000	36591	0	231	126055
7.140366000	36592	0	229	126055
7.200807000	36593	0	267	126055
7.390481000	36594	0	250	137237
7.500293000	36595	0	247	137237
7.527701000	36521	1	737	19799
7.580684000	36596	0	245	137237
7.607325000	36522	1	710	21419
7.607366000	36523	1	429	22207
7.680141000	36597	0	237	137237
7.850278000	36598	0	242	148426
7.920483000	36599	0	239	148426
7.927926000	36524	1	493	22999
7.927992000	36525	1	524	23799
8.040394000	36600	0	237	148426
8.160441000	36601	0	221	148426
8.340424000	36602	0	270	159829
8.400338000	36603	0	221	159829
8.520328000	36604	0	221	159829
8.600068000	36605	0	218	159829
8.638005000	36526	1	475	24604
8.638063000	36527	1	450	25397
8.700709000	36606	0	239	159829
9.259002000	36528	1	539	26202
9.259118000	36529	1	415	26995
9.259159000	36530	1	440	27802
9.598019000	36607	0	237	172754
9.598029000	36608	0	234	172754
9.598041000	36609	0	233	172754
9.953372000	36531	1	471	28611
10.066198000	36532	1	633	29406
10.066288000	36533	1	324	30197
10.577933000	36610	0	237	172754
10.578005000	36611	0	270	184211
10.578018000	36612	0	212	184211
11.158088000	36534	1	544	30991
11.158148000	36535	1	594	31786
11.248188000	36536	1	509	32598
11.248239000	36537	1	566	33410
11.278269000	36538	1	414	34223
11.278410000	36539	1	475	35035
11.578413000	36613	0	211	184211
11.578460000	36614	0	255	184211
11.578482000	36615	0	279	194012
11.638691000	36540	1	518	35826
11.638752000	36541	1	497	36616
12.588539000	36616	0	276	194012
12.588559000	36617	0	275	194012
12.588579000	36618	0	260	194012
12.686819000	36542	1	474	37407
12.686898000	36543	1	494	38214
13.444697000	36544	1	495	39027
13.444774000	36545	1	493	39824
13.517870000	36619	0	264	206882
13.517895000	36620	0	261	206882
13.517910000	36621	0	260	206882
13.538274000	36622	0	253	206882
13.538298000	36623	0	270	218231
13.538314000	36624	0	255	218231
13.538325000	36625	0	254	218231
13.597980000	36626	0	252	218231
13.598001000	36627	0	275	229692
13.598021000	36628	0	271	229692
13.617953000	36629	0	250	229692
13.617962000	36630	0	250	239542
13.617979000	36631	0	247	239542
13.629597000	36632	0	245	239542
13.629635000	36633	0	225	239542
13.629680000	36634	0	289	251023
13.689067000	36635	0	280	251023
13.689130000	36636	0	230	251023
13.689145000	36637	0	274	259120
13.709250000	36638	0	270	259120
13.709300000	36639	0	176	259120
13.709313000	36640	0	244	267161
13.709336000	36641	0	241	267161
13.758961000	36642	0	238	267161
13.758973000	36643	0	199	267161
13.758991000	36644	0	270	278758
13.760161000	36645	0	217	278758
