Interface eth0 has index 2
downlink 4.750000 delivery 51 60
downlink 4.750000 delivery 51 60
downlink 4.750000 delivery 40 92
downlink 4.750000 delivery 40 216
downlink 4.750000 delivery 40 216
downlink 4.750000 delivery 40 216
downlink 4.750000 delivery 39 92
downlink 4.750000 delivery 35 92
downlink 4.816000 limbodelivery 100 92
downlink 5.057000 delivery 44 92
downlink 5.095000 delivery 37 60
uplink 5 60 / 131222 = 0.0 % 60 
downlink 5.223000 delivery 60 60
downlink 5 2286 / 41818 = 5.5 % 2286 
downlink 5.448000 delivery 73 160
downlink 5.448000 delivery 40 92
downlink 5.473000 delivery 33 92
downlink 5.554000 delivery 33 92
downlink 5.782000 delivery 115 150
downlink 5.782000 delivery 51 60
downlink 5.879000 delivery 116 92
downlink 6.001000 delivery 52 92
downlink 6.001000 delivery 35 92
downlink 6.001000 delivery 21 92
downlink 6.162000 delivery 161 92
downlink 6.162000 delivery 160 60
uplink 6 0 / 102382 = 0.0 % 0 
downlink 6.202000 delivery 44 92
downlink 6 1258 / 24514 = 5.1 % 1258 
downlink 6.366000 delivery 86 92
downlink 6.416000 delivery 41 160
downlink 6.416000 delivery 23 219
downlink 6.416000 delivery 23 219
downlink 6.519000 delivery 89 240
downlink 6.519000 delivery 89 240
downlink 6.740000 delivery 38 92
downlink 6.740000 delivery 22 92
downlink 6.988000 delivery 255 92
downlink 7.066000 delivery 36 92
uplink 7 0 / 116802 = 0.0 % 0 
downlink 7 1538 / 18746 = 8.2 % 1598 
downlink 7.332000 delivery 234 60
downlink 7.446000 delivery 71 160
downlink 7.446000 delivery 41 60
downlink 7.661000 delivery 209 92
downlink 7.661000 delivery 203 60
downlink 7.661000 delivery 193 92
downlink 7.661000 delivery 178 92
downlink 7.971000 delivery 305 92
downlink 7.971000 delivery 239 60
uplink 8 0 / 124012 = 0.0 % 0 
downlink 8 768 / 11536 = 6.7 % 768 
downlink 8.628000 delivery 589 60
downlink 8.628000 delivery 253 160
downlink 8.628000 delivery 213 92
downlink 8.628000 delivery 27 86
uplink 9 0 / 118244 = 0.0 % 0 
downlink 9 398 / 2884 = 13.8 % 490 
downlink 9.206000 delivery 104 60
downlink 9.206000 delivery 41 92
downlink 9.921000 delivery 546 160
downlink 9.934000 limbodelivery 415 1514
downlink 9.934000 delivery 415 84
downlink 9.934000 delivery 291 60
downlink 9.934000 delivery 228 92
downlink 9.934000 delivery 201 60
downlink 9.954000 limbodelivery 110 1514
uplink 9.961000 delivery 25 60
downlink 9.991000 delivery 29 60
uplink 10.013000 delivery 21 81
uplink 10 141 / 115360 = 0.1 % 141 
downlink 10 3696 / 7210 = 51.3 % 4087 
uplink 10.387000 delivery 27 156
downlink 10.414000 delivery 400 543
downlink 10.414000 delivery 39 160
uplink 10.440000 delivery 24 78
downlink 10.669000 delivery 204 66
downlink 10.669000 delivery 152 60
downlink 10.669000 delivery 52 60
downlink 10.669000 delivery 32 92
uplink 10.700000 delivery 30 60
uplink 10.700000 delivery 29 105
downlink 11.034000 delivery 358 92
downlink 11.034000 delivery 257 61
downlink 11.034000 delivery 257 60
uplink 11.069000 delivery 37 86
uplink 11.069000 delivery 37 83
uplink 11.069000 delivery 34 60
uplink 11 628 / 80752 = 0.8 % 628 
downlink 11 1194 / 5768 = 20.7 % 1829 
uplink 11.341000 delivery 26 60
downlink 11.543000 delivery 473 379
downlink 11.543000 delivery 473 537
downlink 11.543000 delivery 342 262
downlink 11.543000 delivery 342 262
uplink 11.587000 delivery 41 78
uplink 11.587000 delivery 40 88
downlink 11.832000 limbodelivery 475 60
downlink 11.832000 delivery 457 160
downlink 11.832000 delivery 449 92
downlink 11.832000 delivery 406 92
downlink 11.832000 delivery 318 92
downlink 11.832000 delivery 242 74
downlink 11.832000 delivery 218 541
downlink 11.832000 delivery 98 60
downlink 11.832000 delivery 95 243
uplink 11.861000 delivery 43 60
uplink 11.861000 delivery 27 66
uplink 11.861000 delivery 26 131
uplink 11.861000 delivery 25 60
uplink 11.861000 delivery 25 60
uplink 11.861000 delivery 25 60
uplink 11.941000 delivery 21 122
downlink 11.974000 delivery 111 66
downlink 11.974000 delivery 110 304
downlink 11.974000 delivery 97 60
downlink 11.974000 delivery 79 60
downlink 11.974000 delivery 42 60
downlink 11.974000 delivery 42 60
downlink 11.974000 delivery 42 60
downlink 11.974000 delivery 42 60
downlink 11.974000 delivery 42 60
downlink 11.974000 delivery 42 60
uplink 12.021000 limbodelivery 51 1514
uplink 12.028000 limbodelivery 58 1514
