Interface eth0 has index 2
uplink 7 6533 / 17771 = 36.8 % 616 
downlink 7.022000 limbodelivery 548 82
downlink 7.022000 delivery 548 82
downlink 7.022000 delivery 548 82
downlink 7.022000 delivery 548 82
downlink 7.022000 delivery 543 60
downlink 7.022000 delivery 524 160
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7.022000 delivery 513 82
downlink 7 10327 / 11527 = 89.6 % 12327 
downlink 7.128000 limbodelivery 619 82
downlink 7.128000 delivery 619 82
downlink 7.128000 delivery 619 82
downlink 7.128000 delivery 619 82
downlink 7.128000 delivery 619 82
downlink 7.128000 delivery 619 82
downlink 7.128000 delivery 612 92
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
downlink 7.128000 delivery 591 82
uplink 7.168000 delivery 39 90
downlink 7.239000 limbodelivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 702 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.239000 delivery 567 82
downlink 7.410000 limbodelivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 738 82
downlink 7.410000 delivery 711 82
downlink 7.410000 delivery 711 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.410000 delivery 710 82
downlink 7.687000 limbodelivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
downlink 7.687000 delivery 987 82
uplink 7.891000 delivery 38 107
downlink 7.971000 limbodelivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1271 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1036 82
downlink 7.971000 delivery 1035 82
downlink 7.971000 delivery 1035 82
uplink 8 197 / 11536 = 1.7 % 197 
downlink 8 7144 / 7144 = 100.0 % 17100 
downlink 8.165000 limbodelivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1229 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.165000 delivery 1112 82
downlink 8.330000 limbodelivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1277 82
downlink 8.330000 delivery 1250 82
downlink 8.330000 delivery 1250 82
downlink 8.330000 delivery 1250 82
downlink 8.330000 delivery 1250 82
downlink 8.330000 delivery 1250 82
downlink 8.330000 delivery 1249 82
downlink 8.330000 delivery 1249 82
downlink 8.330000 delivery 1249 82
downlink 8.330000 delivery 1249 82
downlink 8.330000 delivery 1249 82
uplink 8.392000 delivery 63 90
downlink 8.519000 limbodelivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1438 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.519000 delivery 1411 82
downlink 8.633000 limbodelivery 1525 82
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1525 82
downlink 8.633000 delivery 1525 82
