1.738372000	28659	0	241	1169
1.738377000	28660	0	835	1169
1.768900000	28659	1	241	1169
1.813466000	28660	1	835	1169
4.491808000	28661	0	834	1169
4.515588000	28661	1	834	1169
4.519987000	28662	0	768	1169
4.520027000	28663	0	767	1169
4.520036000	28664	0	200	1169
4.520063000	28665	0	1032	1996
4.520090000	28666	0	593	3587
4.520108000	28667	0	480	4378
4.520128000	28668	0	561	5193
4.520151000	28669	0	623	6802
4.520170000	28670	0	182	7593
4.520207000	28671	0	898	9207
4.520225000	28672	0	516	10836
4.520244000	28673	0	639	11625
4.520267000	28674	0	483	13273
4.520289000	28675	0	622	14110
4.520319000	28676	0	1000	15768
4.520350000	28677	0	882	17436
4.520361000	28678	0	886	18235
4.520387000	28679	0	820	19825
4.528093000	28680	0	709	21443
4.528151000	28681	0	576	22258
4.528164000	28682	0	452	23059
4.528204000	28683	0	609	23888
4.528234000	28684	0	398	24695
4.528258000	28685	0	666	25492
4.528276000	28686	0	583	27153
4.528291000	28687	0	686	27955
4.528312000	28688	0	478	28757
4.528343000	28689	0	820	30386
4.528360000	28690	0	749	31188
4.528376000	28691	0	702	31989
4.528404000	28692	0	705	33614
4.546324000	28693	0	470	34405
4.546339000	28694	0	392	35216
4.546358000	28695	0	437	36032
4.546373000	28696	0	418	36858
4.546390000	28697	0	867	37668
4.546431000	28698	0	673	38466
4.546443000	28699	0	876	39289
4.546475000	28700	0	892	40926
4.546487000	28701	0	605	41718
4.546504000	28702	0	500	42563
4.546527000	28703	0	511	43399
4.546532000	28704	0	504	44212
4.546552000	28705	0	557	45033
4.546571000	28706	0	559	45855
4.546596000	28707	0	710	47483
4.555061000	28708	0	523	48317
4.555113000	28709	0	443	49107
4.555135000	28710	0	721	49898
4.555148000	28711	0	519	50719
4.555177000	28712	0	906	51520
4.555189000	28713	0	816	52309
4.555222000	28714	0	671	53947
4.555239000	28715	0	825	54742
4.555262000	28716	0	808	56390
4.555317000	28717	0	756	58030
4.555336000	28718	0	501	58841
4.555368000	28719	0	951	60459
4.555376000	28720	0	460	61288
4.555411000	28721	0	767	62890
4.572994000	28722	0	903	64507
4.573052000	28723	0	725	65295
4.573079000	28724	0	799	66929
4.573098000	28725	0	678	67742
4.573118000	28726	0	548	68555
4.573142000	28727	0	674	70174
4.573152000	28728	0	641	70991
4.573173000	28729	0	661	71787
4.573197000	28730	0	945	73398
