15.408308000	28659	241	1169
15.408366000	28660	835	1169
15.408385000	28661	834	1169
15.408403000	28662	768	1169
15.408414000	28663	767	1169
15.408424000	28664	200	1169
15.444865000	28665	1032	1996
15.510709000	28666	593	3587
15.544970000	28667	480	4378
15.581896000	28668	561	5193
15.639102000	28669	623	6802
15.672914000	28670	182	7593
15.760098000	28671	898	9207
15.810025000	28672	516	10836
15.846450000	28673	639	11625
15.915255000	28674	483	13273
15.950322000	28675	622	14110
16.024304000	28676	1000	15768
16.102037000	28677	882	17436
16.125459000	28678	886	18235
16.181341000	28679	820	19825
16.248041000	28680	709	21443
16.283753000	28681	576	22258
16.319069000	28682	452	23059
16.353185000	28683	609	23888
16.389158000	28684	398	24695
16.441395000	28685	666	25492
16.497481000	28686	583	27153
16.520135000	28687	686	27955
16.553938000	28688	478	28757
16.629293000	28689	820	30386
16.663609000	28690	749	31188
16.700444000	28691	702	31989
16.762932000	28692	705	33614
16.800057000	28693	470	34405
16.821408000	28694	392	35216
16.866358000	28695	437	36032
16.895682000	28696	418	36858
16.930887000	28697	867	37668
16.965676000	28698	673	38466
16.999531000	28699	876	39289
17.063489000	28700	892	40926
17.096973000	28701	605	41718
17.130196000	28702	500	42563
17.180858000	28703	511	43399
17.198555000	28704	504	44212
17.230376000	28705	557	45033
17.265767000	28706	559	45855
17.334136000	28707	710	47483
17.369002000	28708	523	48317
17.405007000	28709	443	49107
17.443694000	28710	721	49898
17.476066000	28711	519	50719
17.500552000	28712	906	51520
17.538376000	28713	816	52309
17.605906000	28714	671	53947
17.643171000	28715	825	54742
17.708213000	28716	808	56390
17.775736000	28717	756	58030
17.817768000	28718	501	58841
17.900316000	28719	951	60459
17.916142000	28720	460	61288
17.981174000	28721	767	62890
18.046992000	28722	903	64507
18.080900000	28723	725	65295
18.149648000	28724	799	66929
18.182643000	28725	678	67742
18.220878000	28726	548	68555
18.283435000	28727	674	70174
18.312535000	28728	641	70991
18.345707000	28729	661	71787
18.413275000	28730	945	73398
18.482195000	28731	683	75039
18.519295000	28732	436	75842
18.549535000	28733	542	76636
18.600141000	28734	1024	77431
18.665899000	28735	990	79030
18.698954000	28736	604	79832
18.736502000	28737	501	80640
19.058397000	28738	708	88795
19.126572000	28739	591	90492
19.194572000	28740	583	92148
19.281806000	28741	526	93766
19.281918000	28742	525	93766
19.281973000	28743	424	93766
19.500826000	28744	732	99466
19.500886000	28745	298	99466
19.637000000	28746	715	102679
19.706641000	28747	557	104282
19.800235000	28748	376	106683
19.800258000	28749	375	106683
19.800272000	28750	277	106683
19.970464000	28751	445	110683
19.970522000	28752	441	110683
19.970581000	28753	313	110683
20.112175000	28754	803	113906
20.240572000	28755	344	117160
20.240596000	28756	344	117160
20.240618000	28757	278	117160
20.375195000	28758	757	120455
20.443547000	28759	637	122076
20.542542000	28760	707	124502
20.661250000	28761	328	126984
20.661312000	28762	328	126984
20.661373000	28763	240	126984
20.788353000	28764	807	130244
20.928136000	28765	745	133529
20.987571000	28766	566	135144
21.100352000	28767	624	137577
21.194161000	28768	622	140007
21.266758000	28769	567	141677
21.367604000	28770	945	144155
21.367693000	28771	242	144155
21.481112000	28772	750	146660
21.540285000	28773	559	148309
21.644030000	28774	679	150757
21.745050000	28775	674	153171
21.821170000	28776	634	154788
21.905914000	28777	740	157223
22.010311000	28778	807	159661
22.080176000	28779	730	161287
22.201244000	28780	721	163748
22.291355000	28781	694	166267
22.359150000	28782	668	167893
22.462153000	28783	781	170351
22.581288000	28784	716	172839
22.634735000	28785	665	174513
22.726603000	28786	720	176932
22.834359000	28787	687	179376
22.921733000	28788	696	181023
22.997447000	28789	241	182709
22.997536000	28790	719	182709
22.997578000	28791	719	182709
22.997609000	28792	785	182709
22.997622000	28793	784	182709
22.997633000	28794	200	182709
23.218142000	28795	802	188346
23.218202000	28796	803	188346
23.421307000	28797	308	193181
23.421336000	28798	307	193181
23.421366000	28799	533	193181
23.588477000	28800	792	197327
23.690038000	28801	733	199798
23.818211000	28802	701	203030
23.888024000	28803	651	204644
23.955937000	28804	811	206262
24.090641000	28805	801	209533
24.157181000	28806	730	211179
24.222852000	28807	419	212786
24.291256000	28808	438	214447
24.397442000	28809	404	216929
24.500922000	28810	564	219405
24.570139000	28811	554	221086
24.673911000	28812	503	223519
24.777054000	28813	515	225989
24.844550000	28814	536	227597
24.947547000	28815	534	230029
25.049935000	28816	578	232422
25.108292000	28817	520	234022
25.208719000	28818	574	236425
25.311544000	28819	522	238834
25.380144000	28820	513	240447
25.500361000	28821	605	242828
25.582409000	28822	616	245243
25.640302000	28823	819	246853
25.745071000	28824	969	249288
25.814067000	28825	917	250947
25.884012000	28826	880	252620
25.952123000	28827	1056	254311
26.019443000	28828	673	255945
26.089246000	28829	1154	257644
26.155541000	28830	950	259229
26.190231000	28831	485	260047
26.256011000	28832	736	261645
26.290193000	28833	447	262463
26.324664000	28834	634	263277
26.391305000	28835	641	264897
26.434861000	28836	639	265734
26.468537000	28837	521	266530
26.528108000	28838	857	268154
26.567968000	28839	398	268985
26.602115000	28840	686	269824
26.668852000	28841	666	271478
