3.360630000	52543	1191	1455
3.420583000	52544	724	1455
3.420587000	52545	724	1455
3.450470000	52546	200	1455
3.450478000	52547	979	2256
3.570284000	52548	808	3071
3.600680000	52549	572	3885
3.600686000	52550	526	4692
3.670423000	52551	769	6298
3.740314000	52552	394	7091
3.740322000	52553	573	7878
3.831130000	52554	638	9478
3.831136000	52555	733	10298
3.831141000	52556	449	11115
3.840022000	52557	982	12730
3.860628000	52558	458	14334
3.960698000	52559	481	15132
3.980380000	52560	645	16721
4.020616000	52561	901	17513
4.170290000	52562	835	19120
4.170302000	52563	476	20702
4.200817000	52564	358	21529
4.200826000	52565	336	22316
4.230016000	52566	386	23109
4.290483000	52567	465	23929
4.360065000	52568	581	24722
4.470663000	52569	466	25510
4.470674000	52570	512	26345
4.500655000	52571	497	27160
4.690005000	52572	1014	27952
4.710136000	52573	817	28767
4.710144000	52574	442	29587
4.740767000	52575	423	30400
4.740779000	52576	451	31213
4.820177000	52577	440	32040
4.820184000	52578	396	32876
4.840368000	52579	447	33718
4.840375000	52580	502	34533
4.881157000	52581	468	35362
4.881165000	52582	465	36195
4.881173000	52583	473	37021
4.881178000	52584	679	37862
4.960863000	52585	568	38679
4.960874000	52586	451	39503
4.960878000	52587	513	40298
4.990280000	52588	409	41108
5.020780000	52589	406	41947
5.200590000	52590	476	42784
5.219895000	52591	632	43594
5.219904000	52592	254	44409
5.219911000	52593	546	45197
5.230457000	52594	592	45995
5.249792000	52595	304	46817
5.249797000	52596	766	47627
5.300375000	52597	434	48426
5.350662000	52598	554	49264
5.380858000	52599	509	50066
5.380862000	52600	432	50862
5.470126000	52601	483	51661
5.510040000	52602	509	52505
5.510047000	52603	229	53344
5.540491000	52604	748	54186
5.590566000	52605	490	55007
5.690718000	52606	493	55848
5.690726000	52607	499	56688
5.750424000	52608	506	57507
5.750432000	52609	464	58338
5.810976000	52610	529	59151
5.810986000	52611	221	59969
5.810992000	52612	410	60773
5.840856000	52613	410	60773
5.840858000	52614	239	60773
5.900095000	52615	896	62399
5.960807000	52616	882	64016
5.990591000	52617	275	64808
6.080387000	52618	532	65606
6.080396000	52619	998	67213
6.290644000	52620	544	68022
6.290649000	52621	563	68813
6.319895000	52622	784	70418
6.540204000	52623	601	71213
6.540210000	52624	491	72009
6.560612000	52625	754	73619
6.570224000	52626	639	74407
6.570231000	52627	771	75207
6.970235000	52628	302	76840
6.970238000	52629	302	76840
6.970240000	52630	322	76840
6.970244000	52631	205	77675
7.090566000	52632	635	78507
7.090575000	52633	224	79312
7.090583000	52634	537	80123
7.090588000	52635	425	80947
7.120077000	52636	529	81792
7.120085000	52637	762	82614
7.180681000	52638	678	83483
7.210842000	52639	1093	84294
7.240277000	52640	474	85134
7.240280000	52641	473	85134
7.240282000	52642	375	85134
7.240288000	52643	619	85959
7.329883000	52644	622	86794
7.329891000	52645	554	87593
7.340567000	52646	567	88397
7.340574000	52647	494	89207
7.340579000	52648	520	90021
7.340583000	52649	578	90813
7.460517000	52650	797	91607
7.470229000	52651	1086	92423
7.470238000	52652	819	93211
7.530372000	52653	807	94036
7.680287000	52654	959	94874
7.680294000	52655	782	95704
7.680302000	52656	494	96493
7.710973000	52657	493	96493
7.710976000	52658	362	96493
7.710982000	52659	924	97319
7.710989000	52660	518	98110
7.710995000	52661	504	98911
7.790748000	52662	855	99699
7.790757000	52663	703	100493
7.790763000	52664	480	101299
7.790768000	52665	429	102093
7.830421000	52666	571	102905
7.830426000	52667	656	103697
7.909893000	52668	784	104512
7.940801000	52669	828	105302
7.940810000	52670	665	106094
7.940816000	52671	943	106897
7.950889000	52672	753	107695
7.950897000	52673	896	108491
8.010564000	52674	786	109305
8.130518000	52675	836	110116
8.130524000	52676	672	110917
8.190526000	52677	771	111727
8.219951000	52678	592	112541
8.219957000	52679	262	113328
8.361071000	52680	961	114165
8.390778000	52681	563	114978
8.400706000	52682	839	115792
8.400714000	52683	820	116601
8.400720000	52684	774	117444
8.400726000	52685	806	118279
8.510928000	52686	779	119123
8.569983000	52687	802	119979
8.569989000	52688	737	120799
8.600250000	52689	627	121632
8.690763000	52690	575	122466
8.690767000	52691	575	122466
8.690769000	52692	421	122466
8.750566000	52693	831	123291
8.790264000	52694	746	124126
8.790274000	52695	490	124967
8.790280000	52696	509	125799
8.900582000	52697	512	126620
8.900589000	52698	582	127411
8.920385000	52699	1233	128208
8.960638000	52700	969	129028
8.960645000	52701	580	129831
