1.427754000	44401	0	1191	994
1.427786000	44402	0	724	994
1.468773000	44401	1	1191	994
1.468836000	44402	1	724	994
1.483429000	44403	0	724	994
1.483463000	44404	0	200	994
1.520286000	44405	0	1114	1817
1.520316000	44406	0	635	2604
1.528836000	44403	1	724	994
1.528878000	44404	1	200	994
1.558247000	44405	1	1114	1817
1.558301000	44406	1	635	2604
1.580153000	44407	0	606	3419
1.580204000	44408	0	551	4238
1.618047000	44407	1	606	3419
1.618219000	44408	1	551	4238
1.657724000	44409	0	861	5828
1.657744000	44410	0	227	6648
1.688596000	44409	1	861	5828
1.688716000	44410	1	227	6648
1.931450000	44411	0	948	8255
1.931511000	44412	0	461	9065
1.958207000	44411	1	948	8255
1.958288000	44412	1	461	9065
1.960233000	44413	0	707	10687
1.989164000	44413	1	707	10687
2.012265000	44414	0	863	12290
2.078938000	44414	1	863	12290
2.100193000	44415	0	884	13100
2.100242000	44416	0	469	14700
2.121857000	44417	0	634	15497
2.155313000	44418	0	635	17133
2.155364000	44419	0	534	18752
2.182123000	44420	0	512	20402
2.188723000	44415	1	884	13100
2.188806000	44416	1	469	14700
2.188849000	44417	1	634	15497
2.208487000	44418	1	635	17133
2.218725000	44419	1	534	18752
2.218780000	44420	1	512	20402
2.259718000	44421	0	376	21239
2.259732000	44422	0	399	22034
2.308424000	44421	1	376	21239
2.308454000	44422	1	399	22034
2.376174000	44423	0	448	22865
2.376204000	44424	0	479	23705
2.398064000	44423	1	448	22865
2.398121000	44424	1	479	23705
2.401642000	44425	0	380	24543
2.401678000	44426	0	570	25384
2.428404000	44425	1	380	24543
2.428482000	44426	1	570	25384
2.440195000	44427	0	514	26221
2.488297000	44427	1	514	26221
2.491905000	44428	0	464	27052
2.491912000	44429	0	463	27052
2.491921000	44430	0	212	27052
2.519007000	44428	1	464	27052
2.519019000	44429	1	463	27052
2.519030000	44430	1	212	27052
2.520056000	44431	0	790	27865
2.520106000	44432	0	485	28685
2.548181000	44431	1	790	27865
2.548246000	44432	1	485	28685
2.569534000	44433	0	376	29502
2.608163000	44433	1	376	29502
2.637858000	44434	0	460	30319
2.637872000	44435	0	416	31130
2.668364000	44434	1	460	30319
2.668412000	44435	1	416	31130
2.689803000	44436	0	532	31931
2.689851000	44437	0	283	32725
2.746109000	44438	0	416	33545
2.746128000	44439	0	458	34360
2.798131000	44436	1	532	31931
2.798177000	44437	1	283	32725
2.798205000	44438	1	416	33545
2.798231000	44439	1	458	34360
2.812008000	44440	0	472	35177
2.812055000	44441	0	588	35990
2.888190000	44440	1	472	35177
2.888272000	44441	1	588	35990
2.932049000	44442	0	651	36828
2.978956000	44442	1	651	36828
2.979877000	44443	0	664	37659
2.979910000	44444	0	617	38476
3.008151000	44443	1	664	37659
3.008217000	44444	1	617	38476
3.024279000	44445	0	929	39303
3.087555000	44446	0	608	40144
3.087616000	44447	0	467	40984
3.108150000	44445	1	929	39303
3.143555000	44448	0	466	40984
3.143596000	44449	0	723	40984
3.148497000	44446	1	608	40144
3.148648000	44447	1	467	40984
3.252003000	44450	0	826	41814
3.252044000	44451	0	210	42649
3.339154000	44448	1	466	40984
3.339186000	44449	1	723	40984
3.346100000	44452	0	674	43490
3.346144000	44453	0	830	44324
3.358221000	44450	1	826	41814
3.358255000	44451	1	210	42649
3.388042000	44452	1	674	43490
3.388167000	44453	1	830	44324
3.408082000	44454	0	253	45161
3.408099000	44455	0	489	45999
3.429004000	44454	1	253	45161
3.429056000	44455	1	489	45999
3.532174000	44456	0	765	46840
3.532230000	44457	0	280	47650
3.568190000	44456	1	765	46840
3.568280000	44457	1	280	47650
3.580230000	44458	0	567	48468
3.600175000	44459	0	942	49287
3.624088000	44460	0	1077	50083
3.624135000	44461	0	598	50886
3.643429000	44462	0	465	51680
3.643436000	44463	0	464	51680
3.679404000	44464	0	546	51680
3.724186000	44465	0	1366	52490
3.724245000	44466	0	260	53296
3.760204000	44467	0	649	54083
3.760251000	44468	0	959	54874
3.776054000	44469	0	227	55670
3.776070000	44470	0	465	56478
3.806200000	44471	0	631	57280
