1457305241893596	0	66	0
1457305241893640	1	1442	0
1457305241893647	2	673	0
1457305241927537	3	66	1
1457305241927548	4	608	1
1457305241962865	5	66	2
1457305241962879	6	867	2
1457305241997320	7	66	3
1457305241997346	8	464	3
1457305242036712	9	66	4
1457305242036725	10	883	4
1457305242097952	11	66	6
1457305242097970	12	1442	6
1457305242097980	13	220	6
1457305242159583	14	66	8
1457305242159598	15	604	8
1457305242298293	16	66	12
1457305242298328	17	1131	12
1457305242362586	18	66	14
1457305242362602	19	938	14
1457305242432478	20	66	16
1457305242432494	21	1071	16
1457305242568293	22	66	20
1457305242568310	23	1442	20
1457305242568319	24	159	20
1457305242696967	25	66	24
1457305242696983	26	946	24
1457305242768467	27	66	26
1457305242768483	28	919	26
1457305242831560	29	66	28
1457305242831582	30	1071	28
1457305242896145	31	66	30
1457305242896585	32	939	30
1457305244027379	33	66	64
1457305244027413	34	1442	64
1457305244027424	35	179	64
1457305245093961	36	66	96
1457305245093993	37	1442	96
1457305245094014	38	849	96
1457305246164968	39	66	128
1457305246164992	40	1442	128
1457305246165001	41	714	128
1457305247229286	42	66	160
1457305247229329	43	1442	160
1457305247229349	44	456	160
1457305248299440	45	66	192
1457305248299488	46	1442	192
1457305248299509	47	893	192
1457305249365785	48	66	224
1457305249365823	49	1442	224
1457305249365843	50	516	224
1457305250432429	51	66	256
1457305250432474	52	1442	256
1457305250432494	53	809	256
1457305250562668	54	66	260
1457305250562695	55	1331	260
1457305250703078	56	66	264
1457305250703103	57	1436	264
1457305250833901	58	66	268
1457305250833925	59	1177	268
1457305250967044	60	66	272
1457305250967070	61	1215	272
1457305251102438	62	66	276
1457305251102461	63	1442	276
1457305251102473	64	202	276
1457305251234340	65	66	280
1457305251234365	66	1442	280
1457305251234376	67	177	280
1457305251493835	68	66	288
1457305251493854	69	1442	288
1457305251493866	70	355	288
1457305251530154	71	66	289
1457305251530180	72	556	289
1457305251564381	73	66	290
1457305251564445	74	1180	290
1457305251595344	75	66	291
1457305251595385	76	843	291
1457305251638810	77	66	292
1457305251638834	78	1442	292
1457305251638844	79	295	292
1457305251666124	80	66	293
1457305251666153	81	1442	293
1457305251666165	82	322	293
1457305251701807	83	66	294
