1457718775057962	0	66	0
1457718775058008	1	1442	0
1457718775058015	2	673	0
1457718775100020	3	66	1
1457718775100033	4	608	1
1457718775130930	5	66	2
1457718775130957	6	867	2
1457718775160495	7	66	3
1457718775160508	8	464	3
1457718775197442	9	66	4
1457718775197455	10	883	4
1457718775268872	11	66	6
1457718775268887	12	1442	6
1457718775268894	13	220	6
1457718775324104	14	66	8
1457718775324116	15	604	8
1457718775464035	16	66	12
1457718775464051	17	1131	12
1457718775533033	18	66	14
1457718775533048	19	938	14
1457718775594275	20	66	16
1457718775594290	21	1071	16
1457718775737288	22	66	20
1457718775737313	23	1442	20
1457718775737322	24	159	20
1457718775869131	25	66	24
1457718775869148	26	946	24
1457718775929726	27	66	26
1457718775929743	28	919	26
1457718776000471	29	66	28
1457718776000487	30	1071	28
1457718776062815	31	66	30
1457718776062834	32	939	30
1457718778264213	33	66	96
1457718778264248	34	1442	96
1457718778264269	35	849	96
1457718779330556	36	66	128
1457718779330608	37	1442	128
1457718779330628	38	714	128
1457718780393519	39	66	160
1457718780393534	40	1442	160
1457718780393543	41	456	160
1457718781461251	42	66	192
1457718781461271	43	1442	192
1457718781461280	44	893	192
1457718782523704	45	66	224
1457718782523717	46	1442	224
1457718782523725	47	516	224
1457718782663895	48	66	228
1457718782663919	49	1260	228
1457718782796171	50	66	232
1457718782796196	51	1442	232
1457718782796206	52	248	232
1457718782926364	53	66	236
1457718782926381	54	1442	236
1457718782926391	55	87	236
1457718784662903	56	66	288
1457718784662937	57	1442	288
1457718784662957	58	355	288
1457718785725140	59	66	320
1457718785725161	60	1442	320
1457718785725173	61	689	320
1457718786795771	62	66	352
1457718786795803	63	1442	352
1457718786795824	64	462	352
1457718787863572	65	66	384
1457718787863604	66	1442	384
1457718787863624	67	805	384
1457718788930529	68	66	416
1457718788930578	69	1442	416
1457718788930598	70	690	416
1457718789066890	71	66	420
1457718789066941	72	974	420
1457718791061282	73	66	480
1457718791061303	74	1442	480
1457718791061313	75	846	480
1457718792124159	76	66	512
1457718792124206	77	1442	512
1457718792124226	78	754	512
1457718792263985	79	66	516
1457718792264010	80	1297	516
1457718793195626	81	66	544
1457718793195671	82	1442	544
1457718793195691	83	866	544
1457718794259471	84	66	576
1457718794259501	85	1442	576
1457718794259910	86	528	576
1457718794392686	87	66	580
1457718794392703	88	1442	580
1457718794392712	89	141	580
1457718794531879	90	66	584
1457718794531907	91	1265	584
1457718794663002	92	66	588
1457718794663025	93	996	588
1457718795329968	94	66	608
1457718795330017	95	1442	608
1457718795330038	96	691	608
1457718798530041	97	66	704
1457718798530074	98	1442	704
1457718798530096	99	693	704
1457718799593627	100	66	736
1457718799593651	101	1442	736
1457718799593660	102	715	736
1457718800661213	103	66	768
1457718800661240	104	1442	768
1457718800661250	105	837	768
1457718801727283	106	66	800
1457718801727334	107	1442	800
1457718801727353	108	880	800
1457718802795408	109	66	832
1457718802795436	110	1442	832
1457718802795457	111	887	832
1457718803859142	112	66	864
1457718803859189	113	1442	864
1457718803859210	114	416	864
1457718803998464	115	66	868
1457718803998482	116	1144	868
1457718804924266	117	66	896
1457718804924296	118	1442	896
1457718804924316	119	696	896
1457718805996751	120	66	928
1457718805996799	121	1442	928
1457718805996819	122	706	928
1457718807063648	123	66	960
1457718807063699	124	1442	960
1457718807063720	125	711	960
1457718808126840	126	66	992
1457718808126868	127	1442	992
1457718808126879	128	686	992
1457718809193581	129	66	1024
1457718809193605	130	1442	1024
1457718809193614	131	713	1024
1457718809329782	132	66	1028
1457718809329812	133	1068	1028
1457718809468658	134	66	1032
1457718809468682	135	1279	1032
1457718811323603	136	66	1088
1457718811323650	137	1442	1088
1457718811323672	138	757	1088
1457718816659100	139	66	1248
1457718816659145	140	1442	1248
1457718816659165	141	703	1248
1457718818793686	142	66	1312
1457718818793701	143	1442	1312
1457718818793710	144	726	1312
1457718819861174	145	66	1344
1457718819861200	146	1442	1344
1457718819861334	147	898	1344
1457718821996167	148	66	1408
1457718821996192	149	1442	1408
1457718821996201	150	865	1408
1457718823056721	151	66	1440
1457718823056743	152	1442	1440
1457718823056752	153	566	1440
1457718823196343	154	66	1444
1457718823196363	155	828	1444
1457718823329932	156	66	1448
1457718823329957	157	991	1448
1457718823461045	158	66	1452
1457718823461069	159	1166	1452
1457718823595073	160	66	1456
1457718823595099	161	1274	1456
1457718824129627	162	66	1472
1457718824129677	163	1442	1472
1457718824129698	164	693	1472
1457718824265502	165	66	1476
1457718824265527	166	993	1476
1457718824396838	167	66	1480
1457718824396863	168	1007	1480
1457718825196858	169	66	1504
1457718825196890	170	1442	1504
1457718825196910	171	727	1504
1457718825223011	172	66	1505
1457718825223035	173	373	1505
1457718825261324	174	66	1506
1457718825261348	175	994	1506
1457718825296310	176	66	1507
1457718825296329	177	1330	1507
1457718825328217	178	66	1508
1457718825328261	179	1442	1508
1457718825328281	180	87	1508
1457718825365157	181	66	1509
1457718825365207	182	1113	1509
1457718825395307	183	66	1510
1457718825395331	184	1442	1510
1457718825395340	185	130	1510
1457718825424360	186	66	1511
1457718825424403	187	1019	1511
1457718825465640	188	66	1512
1457718825465665	189	1442	1512
1457718825465674	190	179	1512
1457718825497509	191	66	1513
1457718825497554	192	995	1513
1457718825529474	193	66	1514
1457718825529505	194	1442	1514
1457718825529516	195	88	1514
1457718825561663	196	66	1515
1457718825561682	197	1049	1515
1457718825597397	198	66	1516
1457718825597412	199	1442	1516
1457718825597421	200	192	1516
1457718825661952	201	66	1518
1457718825661974	202	1442	1518
1457718825661985	203	79	1518
1457718825694638	204	66	1519
1457718825694663	205	1202	1519
1457718825730723	206	66	1520
1457718825730750	207	1442	1520
1457718825730760	208	188	1520
1457718825801852	209	66	1522
1457718825801877	210	1442	1522
1457718825801886	211	764	1522
1457718825828796	212	66	1523
1457718825828841	213	1323	1523
1457718825864694	214	66	1524
1457718825864720	215	1442	1524
1457718825864729	216	617	1524
1457718825931326	217	66	1526
1457718825931371	218	1442	1526
1457718825931392	219	458	1526
1457718825966112	220	66	1527
1457718825966159	221	1193	1527
1457718825996047	222	66	1528
1457718825996073	223	1442	1528
1457718825996082	224	837	1528
1457718826065879	225	66	1530
1457718826065902	226	1442	1530
1457718826065910	227	107	1530
1457718826098400	228	66	1531
1457718826098443	229	1131	1531
1457718826131280	230	66	1532
1457718826131310	231	1442	1532
1457718826131321	232	259	1532
1457718826161627	233	66	1533
1457718826161651	234	1183	1533
1457718826197901	235	66	1534
1457718826197924	236	1442	1534
1457718826197932	237	97	1534
1457718826228151	238	66	1535
1457718826228193	239	1323	1535
1457718826264351	240	66	1536
1457718826264400	241	1442	1536
1457718826264460	242	1442	1536
1457718826264478	243	309	1536
1457718826292257	244	66	1537
1457718826292271	245	794	1537
1457718826329417	246	66	1538
1457718826329434	247	1442	1538
1457718826329445	248	226	1538
1457718826364410	249	66	1539
1457718826364424	250	1442	1539
1457718826364434	251	1148	1539
1457718826401845	252	66	1540
1457718826401861	253	1442	1540
1457718826401870	254	950	1540
1457718826428289	255	66	1541
1457718826428320	256	1442	1541
1457718826428341	257	192	1541
1457718826464217	258	66	1542
1457718826464235	259	1442	1542
1457718826464245	260	761	1542
1457718826497737	261	66	1543
1457718826497752	262	1442	1543
1457718826497762	263	1409	1543
1457718826532580	264	66	1544
1457718826532595	265	1442	1544
1457718826532605	266	979	1544
1457718826563655	267	66	1545
1457718826563690	268	1442	1545
1457718826563710	269	271	1545
1457718826596127	270	66	1546
1457718826596144	271	1442	1546
1457718826596155	272	949	1546
1457718826628045	273	66	1547
1457718826628060	274	1442	1547
1457718826628071	275	210	1547
1457718826667299	276	66	1548
1457718826667317	277	1442	1548
1457718826667327	278	1031	1548
1457718826732205	279	66	1550
1457718826732239	280	1442	1550
1457718826732259	281	857	1550
1457718826761786	282	66	1551
1457718826761804	283	1442	1551
1457718826761876	284	460	1551
1457718826798379	285	66	1552
1457718826798393	286	1442	1552
1457718826798404	287	1099	1552
1457718826868556	288	66	1554
1457718826868573	289	1442	1554
1457718826868584	290	758	1554
1457718826894020	291	66	1555
1457718826894035	292	1442	1555
1457718826894044	293	224	1555
1457718826929909	294	66	1556
1457718826929927	295	1442	1556
1457718826929938	296	931	1556
1457718826964157	297	66	1557
1457718826964172	298	1442	1557
1457718826964181	299	524	1557
1457718827001126	300	66	1558
1457718827001141	301	1442	1558
1457718827001150	302	865	1558
1457718827026686	303	66	1559
1457718827026716	304	1442	1559
1457718827026737	305	583	1559
1457718827064822	306	66	1560
1457718827064846	307	1442	1560
1457718827064856	308	1077	1560
1457718827130436	309	66	1562
1457718827130486	310	1442	1562
1457718827130507	311	827	1562
1457718827166034	312	66	1563
1457718827166085	313	1442	1563
1457718827166107	314	575	1563
1457718827194719	315	66	1564
1457718827194744	316	1442	1564
1457718827194753	317	987	1564
1457718827265317	318	66	1566
1457718827265340	319	1442	1566
1457718827265349	320	912	1566
1457718827298582	321	66	1567
1457718827298623	322	1442	1567
1457718827298643	323	372	1567
1457718828393369	324	66	1600
1457718828393384	325	1442	1600
