Interface eth0 has index 2
uplink 5.931000 limbodelivery 147 516
uplink 5.931000 delivery 118 66
uplink 5.932000 limbodelivery 119 1442
uplink 5.932000 limbodelivery 119 1442
uplink 5.932000 limbodelivery 119 1442
uplink 5.943000 limbodelivery 129 1442
uplink 5.943000 delivery 129 753
uplink 5.943000 delivery 97 66
uplink 5.943000 limbodelivery 97 1442
uplink 5.951000 limbodelivery 105 1442
uplink 6.002000 limbodelivery 156 1442
uplink 6.003000 limbodelivery 157 1442
uplink 6.003000 limbodelivery 157 1442
uplink 6.003000 limbodelivery 157 1442
uplink 6.003000 delivery 156 192
uplink 6.003000 delivery 123 66
uplink 6.003000 limbodelivery 123 1442
uplink 6.011000 limbodelivery 131 1442
uplink 6.024000 limbodelivery 144 1442
uplink 6.031000 limbodelivery 151 1442
uplink 6.041000 limbodelivery 161 413
uplink 6.041000 delivery 126 66
uplink 6.052000 limbodelivery 137 1442
uplink 6.052000 limbodelivery 137 1442
uplink 6.062000 limbodelivery 147 1442
uplink 6.071000 limbodelivery 156 1442
uplink 6.082000 limbodelivery 167 1442
uplink 6.082000 delivery 167 881
uplink 6.082000 delivery 133 66
uplink 6.091000 limbodelivery 142 1442
uplink 6.102000 limbodelivery 153 1442
uplink 6.102000 limbodelivery 153 1442
uplink 6.111000 limbodelivery 161 1442
uplink 6.121000 limbodelivery 171 814
uplink 6.121000 delivery 141 66
uplink 6.131000 limbodelivery 151 1442
uplink 6.141000 limbodelivery 161 1442
uplink 6.151000 limbodelivery 171 1442
uplink 6.151000 limbodelivery 171 1442
uplink 6.161000 limbodelivery 181 1442
uplink 6.171000 limbodelivery 191 1442
uplink 6.171000 delivery 190 499
uplink 6.171000 delivery 160 66
uplink 6.181000 limbodelivery 170 1442
uplink 6.191000 limbodelivery 180 1442
uplink 6.201000 limbodelivery 189 1442
uplink 6.201000 limbodelivery 189 1442
uplink 6.212000 limbodelivery 200 945
uplink 6.212000 delivery 161 66
uplink 6.222000 limbodelivery 171 1442
uplink 6.231000 limbodelivery 180 1442
uplink 6.242000 limbodelivery 191 1442
uplink 6.252000 limbodelivery 201 1442
uplink 6.252000 limbodelivery 201 1442
uplink 6.261000 limbodelivery 210 1442
uplink 6.261000 delivery 209 119
uplink 6.261000 delivery 178 66
uplink 6.271000 limbodelivery 188 1442
uplink 6.282000 limbodelivery 199 1442
uplink 6.291000 limbodelivery 207 1442
uplink 6.302000 limbodelivery 218 1442
uplink 6.302000 limbodelivery 218 966
uplink 6.302000 delivery 184 66
uplink 6.311000 limbodelivery 192 1442
uplink 6.323000 limbodelivery 204 1442
uplink 6.331000 limbodelivery 212 1442
uplink 6.341000 limbodelivery 222 1442
uplink 6.354000 limbodelivery 235 1442
uplink 6.354000 limbodelivery 235 1442
uplink 6.361000 limbodelivery 242 1253
uplink 6.361000 delivery 180 66
uplink 6.371000 limbodelivery 190 1442
uplink 6.382000 limbodelivery 201 1442
uplink 6.393000 limbodelivery 212 1442
uplink 6.402000 limbodelivery 220 1442
uplink 6.402000 limbodelivery 220 1442
uplink 6.411000 limbodelivery 229 1442
uplink 6.411000 delivery 229 472
uplink 6.411000 delivery 198 66
uplink 6.422000 limbodelivery 209 1442
uplink 6.431000 limbodelivery 218 1442
uplink 6.441000 limbodelivery 228 1442
uplink 6.452000 limbodelivery 238 1442
uplink 6.453000 limbodelivery 239 770
uplink 6.453000 delivery 201 66
uplink 6.461000 limbodelivery 209 1442
uplink 6.471000 limbodelivery 219 1442
uplink 6.482000 limbodelivery 230 1442
uplink 6.491000 limbodelivery 239 1442
uplink 6.502000 limbodelivery 250 1442
uplink 6.502000 limbodelivery 250 1442
uplink 6.502000 delivery 250 509
uplink 6.502000 delivery 190 66
uplink 6.512000 limbodelivery 200 1442
uplink 6.521000 limbodelivery 209 1442
uplink 6.531000 limbodelivery 219 1442
uplink 6.541000 limbodelivery 229 1442
uplink 6.551000 limbodelivery 239 1442
uplink 6.551000 limbodelivery 239 1442
uplink 6.561000 limbodelivery 248 628
uplink 6.561000 delivery 214 66
uplink 6.572000 limbodelivery 225 1442
uplink 6.582000 limbodelivery 235 1442
uplink 6.591000 limbodelivery 244 1442
uplink 6.601000 limbodelivery 254 1442
uplink 6.601000 delivery 254 868
uplink 6.601000 delivery 215 66
uplink 6.612000 limbodelivery 226 1442
uplink 6.612000 limbodelivery 226 1442
uplink 6.621000 limbodelivery 235 1442
uplink 6.631000 limbodelivery 244 1442
uplink 6.641000 limbodelivery 254 1442
uplink 6.651000 limbodelivery 264 1442
uplink 6.662000 limbodelivery 275 1442
uplink 6.662000 limbodelivery 275 1442
uplink 6.671000 limbodelivery 284 1413
uplink 6.671000 delivery 224 66
uplink 6.683000 limbodelivery 236 1442
uplink 6.691000 limbodelivery 244 1442
uplink 6.701000 limbodelivery 254 1442
uplink 6.712000 limbodelivery 264 1442
uplink 6.712000 limbodelivery 264 1442
uplink 6.721000 limbodelivery 273 1442
uplink 6.731000 limbodelivery 283 1442
uplink 6.742000 limbodelivery 294 1018
uplink 6.742000 delivery 260 66
uplink 6.752000 limbodelivery 270 1442
uplink 6.763000 limbodelivery 281 1442
uplink 6.763000 limbodelivery 281 1442
uplink 6.771000 limbodelivery 289 1442
uplink 6.781000 limbodelivery 299 1353
uplink 6.781000 delivery 270 66
uplink 6.791000 limbodelivery 280 1442
uplink 6.803000 limbodelivery 292 1442
uplink 6.811000 limbodelivery 300 1442
uplink 6.811000 limbodelivery 300 1442
uplink 6.820000 limbodelivery 309 1442
uplink 6.831000 limbodelivery 320 1442
uplink 6.842000 limbodelivery 330 1442
uplink 6.842000 delivery 330 500
uplink 6.842000 delivery 196 66
uplink 6.852000 limbodelivery 206 1442
uplink 6.861000 limbodelivery 215 1442
uplink 6.861000 limbodelivery 215 1442
uplink 6.872000 limbodelivery 226 1442
uplink 6.882000 limbodelivery 236 1442
uplink 6.892000 limbodelivery 246 301
uplink 6.892000 delivery 174 66
uplink 6.901000 limbodelivery 183 1442
uplink 6.912000 limbodelivery 194 1442
uplink 6.912000 limbodelivery 194 1442
uplink 6.922000 limbodelivery 204 1299
uplink 6.922000 delivery 140 66
uplink 6 175112 / 175112 = 100.0 % 167277 
downlink 6 1834 / 350406 = 0.5 % 1752 
uplink 6.931000 limbodelivery 149 1442
uplink 6.941000 limbodelivery 159 1442
uplink 6.951000 limbodelivery 169 1442
uplink 6.961000 limbodelivery 179 1442
uplink 6.961000 delivery 179 1088
uplink 6.961000 delivery 111 66
uplink 6.961000 limbodelivery 111 1442
uplink 6.972000 limbodelivery 122 1442
uplink 6.981000 limbodelivery 131 1442
uplink 6.993000 limbodelivery 143 476
uplink 6.993000 delivery 116 66
uplink 7.001000 limbodelivery 124 1442
uplink 7.011000 limbodelivery 134 1442
uplink 7.011000 limbodelivery 134 1442
uplink 7.011000 delivery 134 188
uplink 7.011000 delivery 99 66
uplink 7.021000 limbodelivery 109 1442
