10.098182000	62136	0	241	942
10.098299000	62137	0	851	942
10.098368000	62138	0	850	942
10.098472000	62139	0	763	942
10.098535000	62140	0	763	942
10.098552000	62141	0	200	942
10.136278000	62142	0	817	1760
10.137431000	62136	1	241	942
10.137438000	62137	1	851	942
10.154931000	62138	1	850	942
10.154945000	62139	1	763	942
10.168311000	62143	0	561	2563
10.202083000	62144	0	264	3374
10.225337000	62140	1	763	942
10.225348000	62141	1	200	942
10.239200000	62145	0	465	4181
10.294911000	62142	1	817	1760
10.294928000	62143	1	561	2563
10.294937000	62144	1	264	3374
10.294949000	62145	1	465	4181
10.308056000	62146	0	806	5785
10.342326000	62147	0	640	6612
10.345345000	62146	1	806	5785
10.378160000	62148	0	553	7449
10.385466000	62147	1	640	6612
10.444318000	62149	0	469	9099
10.486431000	62148	1	553	7449
10.486458000	62149	1	469	9099
10.512883000	62150	0	782	10736
10.538579000	62150	1	782	10736
10.546625000	62151	0	337	11545
10.567442000	62151	1	337	11545
10.613921000	62152	0	811	13188
10.647662000	62153	0	813	14032
10.647756000	62152	1	811	13188
10.667560000	62153	1	813	14032
10.717531000	62154	0	978	15647
10.783750000	62154	1	978	15647
10.806773000	62155	0	907	17279
10.852453000	62156	0	824	18894
10.853587000	62155	1	907	17279
10.903673000	62156	1	824	18894
10.920166000	62157	0	651	20496
10.962855000	62157	1	651	20496
10.963438000	62158	0	926	21315
10.996429000	62159	0	664	22112
11.028787000	62160	0	624	22953
11.098874000	62161	0	476	24607
11.144350000	62162	0	674	25423
11.162012000	62163	0	389	26230
11.164151000	62158	1	926	21315
11.231822000	62164	0	787	27847
11.264273000	62165	0	421	28652
11.293065000	62159	1	664	22112
11.293089000	62160	1	624	22953
11.293279000	62166	0	613	29467
11.356648000	62167	0	688	31121
11.361876000	62161	1	476	24607
11.390959000	62168	0	901	31916
11.424222000	62169	0	248	32736
11.492847000	62162	1	674	25423
11.492855000	62163	1	389	26230
11.505126000	62170	0	919	34330
11.562898000	62164	1	787	27847
11.563575000	62171	0	818	35934
11.599615000	62172	0	481	36748
11.633206000	62173	0	522	37573
11.667316000	62174	0	526	38405
11.691916000	62165	1	421	28652
11.691935000	62166	1	613	29467
11.733708000	62167	1	688	31121
11.735647000	62175	0	645	40084
11.772250000	62176	0	479	40886
11.801965000	62168	1	901	31916
11.801976000	62169	1	248	32736
11.810903000	62177	0	460	41733
11.845691000	62178	0	504	42579
11.862968000	62170	1	919	34330
11.876102000	62179	0	478	43419
11.912639000	62180	0	1015	44231
11.942758000	62171	1	818	35934
11.942784000	62172	1	481	36748
11.978667000	62181	0	1045	45921
12.013517000	62182	0	679	46783
12.046867000	62183	0	453	47576
12.109968000	62184	0	738	49189
12.145625000	62185	0	977	49987
12.163713000	62173	1	522	37573
12.228640000	62186	0	665	51608
12.228668000	62187	0	319	51608
12.231856000	62174	1	526	38405
12.231877000	62175	1	645	40084
12.283094000	62176	1	479	40886
12.283111000	62177	1	460	41733
12.332693000	62178	1	504	42579
12.332715000	62179	1	478	43419
12.373455000	62180	1	1015	44231
12.424239000	62188	0	714	56491
12.433326000	62181	1	1045	45921
12.479793000	62189	0	688	58080
12.482925000	62182	1	679	46783
12.482948000	62183	1	453	47576
12.523129000	62184	1	738	49189
12.553129000	62185	1	977	49987
12.586723000	62190	0	445	59674
12.603486000	62186	1	665	51608
12.603490000	62187	1	319	51608
12.618868000	62191	0	592	61303
12.618918000	62192	0	318	61303
12.653807000	62188	1	714	56491
12.713450000	62189	1	688	58080
12.734013000	62193	0	682	63720
12.763517000	62190	1	445	59674
12.763528000	62191	1	592	61303
12.801915000	62192	1	318	61303
12.801951000	62193	1	682	63720
12.817422000	62194	0	581	66131
12.853265000	62194	1	581	66131
12.964597000	62195	0	686	69412
12.992939000	62195	1	686	69412
13.035263000	62196	0	548	71033
13.074509000	62196	1	548	71033
13.128402000	62197	0	675	73488
13.128423000	62198	0	269	73488
13.152888000	62197	1	675	73488
13.152891000	62198	1	269	73488
13.223565000	62199	0	760	75890
13.254634000	62199	1	760	75890
13.384967000	62200	0	767	79222
13.413884000	62200	1	767	79222
13.433948000	62201	0	518	80860
13.472821000	62201	1	518	80860
13.539523000	62202	0	710	83297
