4.074731000	42181	0	241	1099
4.102580000	42182	0	739	1099
4.102621000	42183	0	739	1099
4.102630000	42184	0	856	1099
4.102646000	42185	0	855	1099
4.102654000	42186	0	200	1099
4.102675000	42187	0	991	1931
4.102691000	42188	0	797	2756
4.102723000	42189	0	742	4363
4.102752000	42190	0	818	6000
4.102781000	42191	0	725	7600
4.102818000	42192	0	932	9194
4.102832000	42193	0	664	10009
4.102859000	42194	0	745	11610
4.102886000	42195	0	884	13221
4.102911000	42196	0	525	14843
4.102947000	42197	0	756	16451
4.111564000	42198	0	793	18063
4.111607000	42199	0	953	19695
4.111636000	42200	0	995	21322
4.111662000	42201	0	1045	22957
4.111676000	42202	0	385	22957
4.111699000	42203	0	853	24611
4.111718000	42204	0	642	25443
4.111746000	42205	0	490	26253
4.111758000	42206	0	836	27838
4.111815000	42207	0	531	28642
4.111834000	42208	0	708	29437
4.129291000	42209	0	652	31057
4.129311000	42210	0	693	31896
4.129332000	42211	0	656	32689
4.129369000	42212	0	919	34346
4.129384000	42213	0	499	35180
4.129401000	42214	0	731	35998
4.129430000	42215	0	888	37663
4.129448000	42216	0	865	38472
4.129460000	42217	0	532	39279
4.129491000	42218	0	944	40882
4.129503000	42219	0	417	41690
4.129533000	42220	0	693	42554
4.137951000	42221	0	705	44164
4.137994000	42222	0	773	44989
4.138031000	42223	0	857	46615
4.138063000	42224	0	992	48273
4.138086000	42225	0	586	49069
4.138117000	42226	0	911	50732
4.138130000	42227	0	572	51538
4.138162000	42228	0	752	53241
4.138189000	42229	0	994	54922
4.182757000	42230	0	953	56608
4.263513000	42231	0	894	58268
4.279868000	42181	1	241	1099
4.344444000	42232	0	737	59881
4.425313000	42182	1	739	1099
4.425389000	42183	1	739	1099
4.453587000	42233	0	869	61495
4.480428000	42234	0	485	62296
4.508172000	42235	0	698	63922
4.535165000	42236	0	473	64737
4.589238000	42237	0	778	66347
4.662585000	42184	1	856	1099
4.669596000	42238	0	777	67968
4.723408000	42239	0	976	69577
4.815087000	42240	0	853	71230
4.868402000	42241	0	809	72887
4.896373000	42242	0	546	73719
4.953733000	42185	1	855	1099
4.953783000	42186	1	200	1099
4.977144000	42243	0	803	75376
5.004112000	42244	0	699	76198
5.085229000	42245	0	831	77842
5.139317000	42246	0	796	79453
5.224715000	42187	1	991	1931
5.224804000	42188	1	797	2756
5.301657000	42247	0	703	81091
5.301711000	42248	0	557	81894
5.301734000	42249	0	393	82688
5.392473000	42250	0	735	84338
5.447079000	42251	0	598	85949
5.555455000	42252	0	615	87558
5.583319000	42253	0	617	89181
5.583331000	42254	0	283	89181
5.610029000	42255	0	751	90797
5.700306000	42256	0	428	92398
5.741409000	42189	1	742	4363
5.807922000	42257	0	489	94831
5.889275000	42258	0	506	97246
5.942523000	42259	0	491	98875
5.987230000	42190	1	818	6000
6.050423000	42260	0	581	101328
6.259442000	42261	0	557	103782
6.285595000	42262	0	440	105461
6.339646000	42263	0	419	107916
6.367220000	42264	0	248	107916
6.425111000	42191	1	725	7600
6.448097000	42265	0	426	110358
6.566076000	42266	0	230	110358
6.566091000	42267	0	403	112031
6.619496000	42268	0	237	112031
6.674026000	42269	0	459	114547
6.727794000	42270	0	210	114547
6.727804000	42271	0	452	116979
6.854546000	42272	0	231	116979
6.854552000	42273	0	381	118603
6.918840000	42192	1	932	9194
6.918874000	42193	1	664	10009
7.044842000	42274	0	286	118603
7.044852000	42275	0	272	122648
7.152764000	42276	0	268	122648
7.287721000	42277	0	270	122648
7.414457000	42278	0	105	122648
7.704324000	42279	0	270	140490
7.830164000	42280	0	262	140490
7.844287000	42194	1	745	11610
7.910337000	42195	1	884	13221
7.946491000	42281	0	260	140490
8.044573000	42196	1	525	14843
8.054747000	42282	0	254	140490
8.162559000	42283	0	246	151924
8.261767000	42197	1	756	16451
8.297478000	42284	0	243	151924
8.351791000	42285	0	241	151924
8.381637000	42198	1	793	18063
8.486950000	42286	0	251	151924
8.598201000	42199	1	953	19695
8.709983000	42200	1	995	21322
8.722196000	42287	0	241	163541
8.722228000	42288	0	238	163541
8.838548000	42201	1	1045	22957
8.838595000	42202	1	385	22957
8.838935000	42289	0	235	163541
8.946396000	42290	0	242	163541
9.137104000	42291	0	294	174831
9.224560000	42203	1	853	24611
9.224621000	42204	1	642	25443
9.245040000	42292	0	287	174831
9.372294000	42293	0	284	174831
9.416155000	42205	1	490	26253
9.497637000	42294	0	251	174831
9.566934000	42206	1	836	27838
9.567062000	42207	1	531	28642
9.679416000	42295	0	280	186154
9.733305000	42296	0	277	186154
9.849844000	42297	0	276	186154
9.876040000	42208	1	708	29437
10.029373000	42298	0	241	186154
10.165324000	42299	0	280	199337
10.224792000	42209	1	652	31057
10.272727000	42300	0	273	199337
10.436325000	42301	0	270	199337
10.516784000	42302	0	276	199337
10.530471000	42210	1	693	31896
10.530551000	42211	1	656	32689
10.624356000	42212	1	919	34346
10.760997000	42303	0	261	212487
10.761050000	42304	0	258	212487
10.869056000	42305	0	256	212487
10.985890000	42306	0	262	212487
11.025246000	42213	1	499	35180
11.025412000	42214	1	731	35998
11.139147000	42215	1	888	37663
11.166343000	42307	0	278	223956
11.310057000	42308	0	271	223956
11.408377000	42309	0	270	223956
11.544610000	42310	0	244	223956
11.706553000	42311	0	250	237107
11.787636000	42312	0	247	237107
11.895825000	42313	0	244	237107
11.918979000	42216	1	865	38472
11.919030000	42217	1	532	39279
12.003726000	42314	0	217	237107
12.138746000	42315	0	272	246843
12.215815000	42218	1	944	40882
12.257002000	42316	0	269	246843
12.364943000	42317	0	266	246843
12.538197000	42219	1	417	41690
12.563455000	42318	0	244	246843
12.662517000	42319	0	270	259863
12.767309000	42220	1	693	42554
12.870883000	42320	0	214	259863
12.870896000	42321	0	212	259863
12.969749000	42322	0	248	259863
13.107383000	42221	1	705	44164
13.107469000	42222	1	773	44989
13.159895000	42323	0	236	269812
13.204974000	42324	0	233	269812
13.340447000	42325	0	231	269812
13.385709000	42326	0	242	269812
13.397094000	42223	1	857	46615
13.539408000	42327	0	270	281025
13.702532000	42328	0	267	281025
13.757167000	42329	0	266	281025
13.759491000	42224	1	992	48273
13.901587000	42330	0	256	281025
14.108441000	42331	0	270	294067
14.196439000	42225	1	586	49069
14.244940000	42332	0	258	294067
14.316800000	42333	0	256	294067
14.425150000	42334	0	253	294067
14.537066000	42226	1	911	50732
14.537170000	42227	1	572	51538
14.559767000	42335	0	258	305515
14.650230000	42336	0	255	305515
14.767759000	42337	0	252	305515
14.839701000	42228	1	752	53241
14.903118000	42338	0	251	305515
15.092584000	42339	0	279	316988
15.110336000	42229	1	994	54922
15.155733000	42340	0	274	316988
15.255465000	42341	0	250	316988
15.410442000	42230	1	953	56608
15.499766000	42342	0	270	326832
15.510976000	42231	1	894	58268
15.553479000	42343	0	233	326832
15.688991000	42344	0	231	326832
15.780215000	42345	0	215	326832
15.942542000	42346	0	286	336659
15.970317000	42347	0	281	336659
16.140049000	42232	1	737	59881
16.187415000	42348	0	256	336659
16.268413000	42349	0	228	346506
16.322697000	42350	0	225	346506
16.389246000	42233	1	869	61495
16.389393000	42234	1	485	62296
16.457380000	42351	0	224	346506
16.497997000	42235	1	698	63922
16.498068000	42236	1	473	64737
16.565406000	42352	0	181	346506
16.627161000	42237	1	778	66347
16.693310000	42353	0	270	356423
16.741168000	42238	1	777	67968
16.823309000	42239	1	976	69577
16.823735000	42240	1	853	71230
16.829088000	42354	0	251	356423
16.955513000	42355	0	250	356423
16.982534000	42356	0	189	356423
17.190456000	42357	0	241	368013
17.224404000	42241	1	809	72887
17.227164000	42358	0	238	368013
17.352607000	42359	0	236	368013
17.480012000	42360	0	258	368013
17.540214000	42242	1	546	73719
17.540300000	42243	1	803	75376
17.611790000	42244	1	699	76198
17.650955000	42361	0	272	379372
17.777420000	42362	0	269	379372
17.777511000	42245	1	831	77842
17.885551000	42363	0	267	379372
18.003319000	42364	0	257	379372
18.029044000	42246	1	796	79453
18.029133000	42247	1	703	81091
18.130800000	42365	0	270	390962
18.139393000	42248	1	557	81894
18.139446000	42249	1	393	82688
18.250602000	42250	1	735	84338
18.265883000	42366	0	234	390962
18.420316000	42367	0	233	390962
18.446485000	42368	0	264	390962
18.467779000	42251	1	598	85949
18.610917000	42252	1	615	87558
18.611040000	42253	1	617	89181
18.618832000	42369	0	241	402229
18.653375000	42254	1	283	89181
18.653494000	42255	1	751	90797
18.672462000	42370	0	238	402229
18.853635000	42256	1	428	92398
18.853774000	42257	1	489	94831
18.907444000	42371	0	236	402229
18.907465000	42372	0	249	402229
18.968684000	42258	1	506	97246
19.069618000	42373	0	245	413829
19.110406000	42259	1	491	98875
19.110491000	42260	1	581	101328
19.214488000	42374	0	242	413829
19.268632000	42375	0	241	413829
19.281666000	42261	1	557	103782
19.385415000	42376	0	256	413829
19.538460000	42262	1	440	105461
19.538512000	42263	1	419	107916
19.566584000	42377	0	270	425253
19.738395000	42378	0	249	425253
19.765724000	42379	0	247	425253
19.875298000	42380	0	237	425253
20.009503000	42264	1	248	107916
20.009549000	42265	1	426	110358
20.009576000	42266	1	230	110358
20.036435000	42381	0	254	436695
20.109633000	42267	1	403	112031
20.109731000	42268	1	237	112031
20.109777000	42269	1	459	114547
20.166991000	42270	1	210	114547
20.167065000	42271	1	452	116979
20.167122000	42272	1	231	116979
20.167147000	42273	1	381	118603
20.172512000	42382	0	251	436695
20.280854000	42274	1	286	118603
20.280880000	42275	1	272	122648
20.317844000	42383	0	249	436695
20.345282000	42384	0	242	436695
20.507260000	42385	0	231	448127
20.649868000	42276	1	268	122648
20.649958000	42277	1	270	122648
